code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing,onset_choice,onset_feedback,onset_response,ctrial,ctrial2,trial,opswitch
102,102,2,0,35,14,1,0,0,-0.685,1,0,0,0,327.183,332.16,326498,14,14,33,0
102,102,2,0,36,15,1,0,1,0.182,0,0,0,0,335.594,339.191,335776,15,15,34,0
102,102,2,0,37,16,1,0,1,-2.269,0,0,0,0,344.779,352.588,342510,16,16,35,0
102,102,2,0,38,17,1,1,1,-2.225,1,0,0,0,358.083,361.733,355858,17,17,36,0
102,102,2,0,39,18,1,1,1,-2.486,1,0,0,0,367.742,375.345,365256,18,18,37,0
102,102,2,0,40,19,1,0,0,-4.04,1,0,0,0,382.425,387.059,378385,19,19,38,0
102,102,2,0,41,0,1,-2,-2,NaN,-1,1,1,0,390.431,0,NaN,0,0,0,1
102,102,2,0,42,1,1,1,0,-14,0,1,0,0,404.287,409.781,390287,20,19,39,1
102,102,2,0,43,2,1,0,0,1.365,1,1,0,0,413.447,417.359,414812,21,20,40,1
102,102,2,0,44,3,1,1,1,-0.746,1,1,0,0,422.304,425.143,421558,22,21,41,1
102,102,2,0,45,4,1,0,1,-4.471,0,1,0,0,432.964,437.905,428493,23,22,42,1
102,102,2,0,46,5,1,1,0,-0.565,0,1,0,0,441.695,445.061,441130,24,23,43,1
102,102,2,0,47,6,1,1,1,-0.678,1,1,0,0,449.032,455.256,448354,25,24,44,1
102,102,2,0,48,7,1,0,1,-0.589,0,1,0,0,459.051,461.935,458462,26,25,45,1
102,102,2,0,49,8,1,1,0,-1.385,0,1,0,0,466.445,473.369,465060,27,26,46,1
102,102,2,0,50,9,1,1,1,-3.506,1,1,0,0,480.057,482.729,476551,28,27,47,1
102,102,2,0,51,10,1,1,0,-2.489,0,1,0,0,489.224,494.492,486735,29,28,48,1
102,102,2,0,52,11,1,1,1,-3.079,1,1,0,0,501.336,506.743,498257,30,29,49,1
102,102,2,0,53,12,1,0,1,-5.724,0,1,0,0,515.533,520.465,509809,31,30,50,1
102,102,2,0,54,13,1,1,1,-1.019,1,1,0,0,525.068,529.499,524049,32,31,51,1
102,102,2,0,55,14,1,1,0,-1.738,0,1,0,0,534.368,537.839,532630,33,32,52,1
102,102,2,0,56,15,1,1,1,0.535,1,1,0,0,540.846,549.492,541381,34,33,53,1
102,102,2,0,57,16,1,0,0,0.479,1,1,0,0,552.198,555.25,552677,35,34,54,1
102,102,2,0,58,17,1,0,1,-4.909,0,1,0,0,563.825,567.811,558916,36,35,55,1
102,102,2,0,59,18,1,0,1,0.64,0,1,0,0,570.957,577.413,571597,37,36,56,1
102,102,2,0,60,19,1,1,0,0.641,0,1,0,0,581.513,584.426,582154,38,37,57,1
102,102,2,0,61,0,1,-2,-2,NaN,-1,0,1,0,587.086,0,NaN,0,0,0,0
102,102,2,0,62,1,1,1,1,-4.871,1,0,0,0,597.554,600.164,592683,20,20,58,0
102,102,2,0,63,2,1,1,1,1.489,1,0,0,0,602.871,606.345,604360,21,21,59,0
102,102,2,0,64,3,1,1,0,0.922,0,0,0,0,609.203,613.428,610125,22,22,60,0
102,102,2,0,65,4,1,0,1,0.686,0,0,0,0,616.132,619.432,616818,23,23,61,0
102,102,2,0,66,5,1,1,0,-1.063,0,0,0,0,623.986,626.733,622923,24,24,62,0
102,102,2,0,67,6,1,0,0,-1.349,1,0,0,0,631.756,635.793,630407,25,25,63,0
102,102,2,0,68,7,1,1,1,-0.791,1,0,0,0,639.641,644.923,638850,26,26,64,0
102,102,2,0,69,8,1,1,0,-0.689,0,0,0,0,648.942,653.193,648253,27,27,65,0
102,102,2,0,70,9,1,1,1,0.83,1,0,0,0,656.181,660.078,657011,28,28,66,0
102,102,2,0,71,10,1,0,0,-3.349,1,0,0,0,666.594,671.555,663245,29,29,67,0
102,102,2,0,72,11,1,0,1,-5.354,0,0,0,0,680.039,684.334,674685,30,30,68,0
102,102,2,0,73,12,1,0,1,-0.764,0,0,0,0,688.369,694.613,687605,31,31,69,0
102,102,2,0,74,13,1,1,0,-0.916,0,0,0,0,698.679,702.855,697763,32,32,70,0
102,102,2,0,75,14,1,1,1,-3.848,1,0,0,0,709.884,714.228,706036,33,33,71,0
102,102,2,0,76,15,1,0,0,-0.936,1,0,0,0,718.425,721.518,717489,34,34,72,0
102,102,2,0,77,16,1,0,1,-1.258,0,0,0,0,725.836,731.416,724578,35,35,73,0
102,102,2,0,78,17,1,1,0,-1.892,0,0,0,0,736.769,742.103,734877,36,36,74,0
102,102,2,0,79,18,1,0,0,-3.218,1,0,0,0,749.181,755.367,745963,37,37,75,0
102,102,2,0,80,19,1,1,0,-4.946,0,0,0,0,763.489,768.336,758543,38,38,76,0
102,102,2,0,1,0,2,-2,-2,NaN,-1,1,1,0,4.754,0,NaN,0,0,0,1
102,102,2,0,2,1,2,1,0,0.723,0,1,0,0,16.404,19.375,17127,39,38,77,1
102,102,2,0,3,2,2,1,1,1.061,1,1,0,0,24.742,28.022,25803,40,39,78,1
102,102,2,0,4,3,2,1,0,0.554,0,1,0,0,32.846,37.496,33400,41,40,79,1
102,102,2,0,5,4,2,1,1,0.614,1,1,0,0,40.187,44.84,40801,42,41,80,1
102,102,2,0,6,5,2,1,0,0.601,0,1,0,0,51.636,60.38,52237,43,42,81,1
102,102,2,0,7,6,2,0,1,0.56,0,1,0,0,67.035,71.68,67595,44,43,82,1
102,102,2,0,8,7,2,1,1,0.637,1,1,0,0,78.232,82.064,78869,45,44,83,1
102,102,2,0,9,8,2,1,0,0.608,0,1,0,0,90.049,96.131,90657,46,45,84,1
102,102,2,0,10,9,2,0,0,0.917,1,1,0,0,100.031,105.611,100948,47,46,85,1
102,102,2,0,11,10,2,1,1,1.341,1,1,0,0,110.469,113.616,111810,48,47,86,1
102,102,2,0,12,11,2,1,0,0.767,0,1,0,0,118.485,126.101,119252,49,48,87,1
102,102,2,0,13,12,2,0,0,0.759,1,1,0,0,130.435,134.996,131194,50,49,88,1
102,102,2,0,14,13,2,1,1,0.815,1,1,0,0,138.098,141.711,138913,51,50,89,1
102,102,2,0,15,14,2,1,0,0.927,0,1,0,0,145.146,150.941,146073,52,51,90,1
102,102,2,0,16,15,2,1,1,0.905,1,1,0,0,157.254,161.535,158159,53,52,91,1
102,102,2,0,17,16,2,1,1,1.047,1,1,0,0,168.116,170.356,169163,54,53,92,1
102,102,2,0,18,17,2,1,0,0.757,0,1,0,0,173.996,180.315,174753,55,54,93,1
102,102,2,0,19,18,2,1,1,0.681,1,1,0,0,183.919,187.625,184600,56,55,94,1
102,102,2,0,20,19,2,0,1,0.75,0,1,0,0,191.211,197.313,191961,57,56,95,1
102,102,2,0,21,0,2,-2,-2,NaN,-1,0,1,0,201.858,0,NaN,0,0,0,0
102,102,2,0,22,1,2,0,1,1.085,0,0,0,0,211.296,214.814,212381,39,39,96,0
102,102,2,0,23,2,2,0,0,0.457,1,0,0,0,220.771,228.105,221228,40,40,97,0
102,102,2,0,24,3,2,1,1,0.501,1,0,0,0,234.094,237.647,234595,41,41,98,0
102,102,2,0,25,4,2,1,0,0.89,0,0,0,0,242.721,248.631,243611,42,42,99,0
102,102,2,0,26,5,2,0,1,0.983,0,0,0,0,252.084,254.706,253067,43,43,100,0
102,102,2,0,27,6,2,0,0,0.501,1,0,0,0,259.691,265.667,260192,44,44,101,0
102,102,2,0,28,7,2,1,1,1.433,1,0,0,0,270.672,274.168,272105,45,45,102,0
102,102,2,0,29,8,2,1,0,0.865,0,0,0,0,278.389,283.479,279254,46,46,103,0
102,102,2,0,30,9,2,1,0,0.981,0,0,0,0,286.274,290.431,287255,47,47,104,0
102,102,2,0,31,10,2,1,1,0.589,1,0,0,0,294.348,297.945,294937,48,48,105,0
102,102,2,0,32,11,2,0,0,0.548,1,0,0,0,301.263,304.374,301811,49,49,106,0
102,102,2,0,33,12,2,0,1,0.639,0,0,0,0,312.684,317.482,313323,50,50,107,0
102,102,2,0,34,13,2,1,0,0.713,0,0,0,0,321.1,324.135,321813,51,51,108,0
102,102,2,0,35,14,2,1,1,0.451,1,0,0,0,328.921,337.962,329372,52,52,109,0
102,102,2,0,36,15,2,1,1,1.649,1,0,0,0,341.305,344.902,342954,53,53,110,0
102,102,2,0,37,16,2,1,0,0.771,0,0,0,0,348.976,353.156,349747,54,54,111,0
102,102,2,0,38,17,2,1,0,0.914,0,0,0,0,357.642,362.944,358556,55,55,112,0
102,102,2,0,39,18,2,1,1,0.984,1,0,0,0,366.233,373.409,367217,56,56,113,0
102,102,2,0,40,19,2,0,0,0.868,1,0,0,0,377.874,380.364,378742,57,57,114,0
102,102,2,0,41,0,2,-2,-2,NaN,-1,1,1,0,388.785,0,NaN,0,0,0,1
102,102,2,0,42,1,2,0,0,0.571,1,1,0,0,396.976,403.159,397547,58,57,115,1
102,102,2,0,43,2,2,0,0,0.54,1,1,0,0,412.464,416.678,413004,59,58,116,1
102,102,2,0,44,3,2,0,0,1.619,1,1,0,0,419.594,422.081,421213,60,59,117,1
102,102,2,0,45,4,2,1,1,0.525,1,1,0,0,426.069,429.755,426594,61,60,118,1
102,102,2,0,46,5,2,0,0,0.54,1,1,0,0,433.64,435.987,434180,62,61,119,1
102,102,2,0,47,6,2,1,1,0.488,1,1,0,0,439.296,443.67,439784,63,62,120,1
102,102,2,0,48,7,2,0,1,0.474,0,1,0,0,446.774,450.481,447248,64,63,121,1
102,102,2,0,49,8,2,1,0,0.487,0,1,0,0,453.812,460.394,454299,65,64,122,1
102,102,2,0,50,9,2,0,1,0.504,0,1,0,0,466.176,471.167,466680,66,65,123,1
102,102,2,0,51,10,2,1,0,0.644,0,1,0,0,480.411,485.576,481055,67,66,124,1
102,102,2,0,52,11,2,0,0,0.568,1,1,0,0,488.981,494.71,489549,68,67,125,1
102,102,2,0,53,12,2,1,1,0.554,1,1,0,0,499.748,502.012,500302,69,68,126,1
102,102,2,0,54,13,2,1,1,0.648,1,1,0,0,505.546,512.236,506194,70,69,127,1
102,102,2,0,55,14,2,1,0,0.71,0,1,0,0,518.008,520.855,518718,71,70,128,1
102,102,2,0,56,15,2,1,1,1.16,1,1,0,0,527.437,530.627,528597,72,71,129,1
102,102,2,0,57,16,2,0,1,0.799,0,1,0,0,533.372,537.268,534171,73,72,130,1
102,102,2,0,58,17,2,1,0,0.671,0,1,0,0,541.122,545.055,541793,74,73,131,1
102,102,2,0,59,18,2,0,1,0.542,0,1,0,0,550.099,556.79,550641,75,74,132,1
102,102,2,0,60,19,2,0,1,0.814,0,1,0,0,560.816,566.862,561630,76,75,133,1
102,102,2,0,61,0,2,-2,-2,NaN,-1,0,1,0,572,0,NaN,0,0,0,0
102,102,2,0,62,1,2,0,1,0.508,0,0,0,0,580.788,585.024,581296,58,58,134,0
102,102,2,0,63,2,2,0,0,0.584,1,0,0,0,589.87,594.226,590454,59,59,135,0
102,102,2,0,64,3,2,0,0,0.914,1,0,0,0,598.837,604.124,599751,60,60,136,0
102,102,2,0,65,4,2,0,1,0.601,0,0,0,0,608.582,613.228,609183,61,61,137,0
102,102,2,0,66,5,2,1,0,0.401,0,0,0,0,619.255,623.651,619656,62,62,138,0
102,102,2,0,67,6,2,1,1,0.657,1,0,0,0,626.505,633.063,627162,63,63,139,0
102,102,2,0,68,7,2,0,0,0.556,1,0,0,0,639.012,644.459,639568,64,64,140,0
102,102,2,0,69,8,2,1,0,0.6,0,0,0,0,651.066,658.716,651666,65,65,141,0
102,102,2,0,70,9,2,1,0,0.518,0,0,0,0,666.525,669.923,667043,66,66,142,0
102,102,2,0,71,10,2,1,1,0.549,1,0,0,0,676.287,679.567,676836,67,67,143,0
102,102,2,0,72,11,2,1,1,0.945,1,0,0,0,687.292,692.417,688237,68,68,144,0
102,102,2,0,73,12,2,1,0,0.61,0,0,0,0,696.667,702.376,697277,69,69,145,0
102,102,2,0,74,13,2,1,0,0.608,0,0,0,0,707.337,712.721,707945,70,70,146,0
102,102,2,0,75,14,2,1,1,0.917,1,0,0,0,715.558,722.002,716475,71,71,147,0
102,102,2,0,76,15,2,1,1,0.525,1,0,0,0,727.657,733.596,728182,72,72,148,0
102,102,2,0,77,16,2,1,0,0.555,0,0,0,0,738.978,741.509,739533,73,73,149,0
102,102,2,0,78,17,2,1,0,0.699,0,0,0,0,747.587,751.607,748286,74,74,150,0
102,102,2,0,79,18,2,0,1,0.619,0,0,0,0,756.51,762.63,757129,75,75,151,0
102,102,2,0,80,19,2,0,0,0.486,1,0,0,0,767.934,770.99,768420,76,76,152,0
102,102,2,0,1,0,3,-2,-2,NaN,-1,1,1,0,6.338,0,NaN,0,0,0,1
102,102,2,0,2,1,3,1,1,0.676,1,1,0,0,13.402,19.536,14078,77,76,153,1
102,102,2,0,3,2,3,1,0,0.599,0,1,0,0,24.247,28.522,24846,78,77,154,1
102,102,2,0,4,3,3,1,1,0.703,1,1,0,0,32.918,38.312,33621,79,78,155,1
102,102,2,0,5,4,3,1,0,1.251,0,1,0,0,41.943,44.624,43194,80,79,156,1
102,102,2,0,6,5,3,1,1,0.621,1,1,0,0,47.809,51.169,48430,81,80,157,1
102,102,2,0,7,6,3,1,0,0.675,0,1,0,0,54.141,58.241,54816,82,81,158,1
102,102,2,0,8,7,3,1,1,0.489,1,1,0,0,61.398,64.361,61887,83,82,159,1
102,102,2,0,9,8,3,1,0,0.655,0,1,0,0,69.333,77.6,69988,84,83,160,1
102,102,2,0,10,9,3,0,1,0.451,0,1,0,0,81.829,85.492,82280,85,84,161,1
102,102,2,0,11,10,3,0,1,0.666,0,1,0,0,90.145,95.778,90811,86,85,162,1
102,102,2,0,12,11,3,1,0,0.538,0,1,0,0,101.73,106.864,102268,87,86,163,1
102,102,2,0,13,12,3,0,1,0.635,0,1,0,0,109.651,114.614,110286,88,87,164,1
102,102,2,0,14,13,3,0,1,0.642,0,1,0,0,121.661,128.313,122303,89,88,165,1
102,102,2,0,15,14,3,1,0,0.425,0,1,0,0,135.961,141.529,136386,90,89,166,1
102,102,2,0,16,15,3,1,1,0.486,1,1,0,0,145.702,150.792,146188,91,90,167,1
102,102,2,0,17,16,3,1,1,0.584,1,1,0,0,153.55,159.333,154134,92,91,168,1
102,102,2,0,18,17,3,1,0,0.411,0,1,0,0,163.741,168.13,164152,93,92,169,1
102,102,2,0,19,18,3,1,0,0.466,0,1,0,0,171.258,174.554,171724,94,93,170,1
102,102,2,0,20,19,3,0,1,0.669,0,1,0,0,178.024,182.997,178693,95,94,171,1
102,102,2,0,21,0,3,-2,-2,NaN,-1,0,1,0,188.146,0,NaN,0,0,0,0
102,102,2,0,22,1,3,1,1,0.551,1,0,0,0,195.655,201.803,196206,77,77,172,0
102,102,2,0,23,2,3,1,0,0.615,0,0,0,0,207.02,211.747,207635,78,78,173,0
102,102,2,0,24,3,3,0,1,0.732,0,0,0,0,215.293,220.472,216025,79,79,174,0
102,102,2,0,25,4,3,0,0,0.507,1,0,0,0,230.205,234.099,230712,80,80,175,0
102,102,2,0,26,5,3,1,1,0.509,1,0,0,0,238.03,242.412,238539,81,81,176,0
102,102,2,0,27,6,3,1,0,0.682,0,0,0,0,245.551,248.58,246233,82,82,177,0
102,102,2,0,28,7,3,1,0,0.491,0,0,0,0,252.013,256.028,252504,83,83,178,0
102,102,2,0,29,8,3,1,1,0.397,1,0,0,0,261.893,266.316,262290,84,84,179,0
102,102,2,0,30,9,3,1,1,0.419,1,0,0,0,269.969,275.234,270388,85,85,180,0
102,102,2,0,31,10,3,1,0,0.416,0,0,0,0,279.92,284.769,280336,86,86,181,0
102,102,2,0,32,11,3,1,1,0.381,1,0,0,0,291.872,295.272,292253,87,87,182,0
102,102,2,0,33,12,3,1,1,0.414,1,0,0,0,301.031,310.466,301445,88,88,183,0
102,102,2,0,34,13,3,0,0,0.495,1,0,0,0,315.389,320.958,315884,89,89,184,0
102,102,2,0,35,14,3,0,1,0.414,0,0,0,0,326.947,330.348,327361,90,90,185,0
102,102,2,0,36,15,3,1,0,0.393,0,0,0,0,334.712,338.3,335105,91,91,186,0
102,102,2,0,37,16,3,1,1,0.388,1,0,0,0,344.228,346.538,344616,92,92,187,0
102,102,2,0,38,17,3,0,0,0.451,1,0,0,0,352.059,356.429,352510,93,93,188,0
102,102,2,0,39,18,3,0,1,0.534,0,0,0,0,359.126,362.004,359660,94,94,189,0
102,102,2,0,40,19,3,1,1,0.445,1,0,0,0,367.769,371.102,368214,95,95,190,0
102,102,2,0,41,0,3,-2,-2,NaN,-1,1,1,0,375.23,0,NaN,0,0,0,1
102,102,2,0,42,1,3,0,0,0.613,1,1,0,0,382.769,387.331,383382,96,95,191,1
102,102,2,0,43,2,3,0,0,0.364,1,1,0,0,391.669,397.683,392033,97,96,192,1
102,102,2,0,44,3,3,1,1,0.387,1,1,0,0,402.505,407.128,402892,98,97,193,1
102,102,2,0,45,4,3,1,1,0.528,1,1,0,0,411.664,421.073,412192,99,98,194,1
102,102,2,0,46,5,3,1,0,0.497,0,1,0,0,425.526,428.568,426023,100,99,195,1
102,102,2,0,47,6,3,0,0,0.397,1,1,0,0,433.927,441.754,434324,101,100,196,1
102,102,2,0,48,7,3,1,1,0.474,1,1,0,0,448.009,454.144,448483,102,101,197,1
102,102,2,0,49,8,3,1,1,0.63,1,1,0,0,459.449,462.654,460079,103,102,198,1
102,102,2,0,50,9,3,1,0,0.404,0,1,0,0,467.268,471.71,467672,104,103,199,1
102,102,2,0,51,10,3,0,0,0.415,1,1,0,0,477.974,485.444,478389,105,104,200,1
102,102,2,0,52,11,3,1,1,0.4,1,1,0,0,489.905,493.119,490305,106,105,201,1
102,102,2,0,53,12,3,0,0,0.42,1,1,0,0,496.158,504.595,496578,107,106,202,1
102,102,2,0,54,13,3,1,1,0.328,1,1,0,0,509.894,515.003,510222,108,107,203,1
102,102,2,0,55,14,3,0,1,0.38,0,1,0,0,517.841,523.429,518221,109,108,204,1
102,102,2,0,56,15,3,1,0,0.427,0,1,0,0,526.637,532.286,527064,110,109,205,1
102,102,2,0,57,16,3,1,1,0.324,1,1,0,0,541.014,545.642,541338,111,110,206,1
102,102,2,0,58,17,3,1,1,0.473,1,1,0,0,549.945,554.842,550418,112,111,207,1
102,102,2,0,59,18,3,1,0,0.313,0,1,0,0,558.924,563.855,559237,113,112,208,1
102,102,2,0,60,19,3,1,0,0.366,0,1,0,0,566.915,572.881,567281,114,113,209,1
102,102,2,0,61,0,3,-2,-2,NaN,-1,0,1,0,579.408,0,NaN,0,0,0,0
102,102,2,0,62,1,3,1,1,1.168,1,0,0,0,589.471,592.802,590639,96,96,210,0
102,102,2,0,63,2,3,0,0,0.667,1,0,0,0,597.828,603.731,598495,97,97,211,0
102,102,2,0,64,3,3,0,1,0.314,0,0,0,0,609.868,615.858,610182,98,98,212,0
102,102,2,0,65,4,3,0,0,0.474,1,0,0,0,619.62,624.798,620094,99,99,213,0
102,102,2,0,66,5,3,0,1,0.368,0,0,0,0,628.779,634.992,629147,100,100,214,0
102,102,2,0,67,6,3,1,0,0.354,0,0,0,0,641.262,645.391,641616,101,101,215,0
102,102,2,0,68,7,3,1,1,0.435,1,0,0,0,648.39,651.899,648825,102,102,216,0
102,102,2,0,69,8,3,0,0,0.386,1,0,0,0,655.409,659.246,655795,103,103,217,0
102,102,2,0,70,9,3,0,0,0.295,1,0,0,0,664.284,669.636,664579,104,104,218,0
102,102,2,0,71,10,3,1,1,0.261,1,0,0,0,674.891,678.401,675152,105,105,219,0
102,102,2,0,72,11,3,0,1,0.312,0,0,0,0,682.965,687.993,683277,106,106,220,0
102,102,2,0,73,12,3,1,0,0.301,0,0,0,0,693.359,695.874,693660,107,107,221,0
102,102,2,0,74,13,3,0,0,0.337,1,0,0,0,700.501,705.432,700838,108,108,222,0
102,102,2,0,75,14,3,1,1,0.446,1,0,0,0,709.857,716.525,710303,109,109,223,0
102,102,2,0,76,15,3,1,1,0.309,1,0,0,0,721.954,726.862,722263,110,110,224,0
102,102,2,0,77,16,3,0,0,0.307,1,0,0,0,731.236,734.531,731543,111,111,225,0
102,102,2,0,78,17,3,0,1,0.253,0,0,0,0,738.482,742.811,738735,112,112,226,0
102,102,2,0,79,18,3,0,0,0.367,1,0,0,0,745.877,752.346,746244,113,113,227,0
102,102,2,0,80,19,3,0,1,0.275,0,0,0,0,756.887,764.509,757162,114,114,228,0
103,103,3,0,1,0,1,-2,-2,NaN,-1,1,1,0,4.372,0,NaN,0,0,0,1
103,103,3,0,2,1,1,1,0,0.889,0,1,0,0,15.889,18.854,16778,1,1,1,1
103,103,3,0,3,2,1,1,0,0.498,0,1,0,0,25.186,28.46,25684,2,2,2,1
103,103,3,0,4,3,1,0,0,0.637,1,1,0,0,33.688,38.337,34325,3,3,3,1
103,103,3,0,5,4,1,1,1,0.366,1,1,0,0,44.161,48.824,44527,4,4,4,1
103,103,3,0,6,5,1,0,1,0.705,0,1,0,0,52.264,61.017,52969,5,5,5,1
103,103,3,0,7,6,1,0,0,0.392,1,1,0,0,64.819,69.465,65211,6,6,6,1
103,103,3,0,8,7,1,0,0,0.554,1,1,0,0,74.312,78.146,74866,7,7,7,1
103,103,3,0,9,8,1,0,0,0.404,1,1,0,0,81.367,87.458,81771,8,8,8,1
103,103,3,0,10,9,1,0,0,0.538,1,1,0,0,91.824,97.407,92362,9,9,9,1
103,103,3,0,11,10,1,1,1,0.474,1,1,0,0,100.922,104.073,101396,10,10,10,1
103,103,3,0,12,11,1,1,1,0.508,1,1,0,0,109.133,116.748,109641,11,11,11,1
103,103,3,0,13,12,1,0,1,1.001,0,1,0,0,122.144,126.708,123145,12,12,12,1
103,103,3,0,14,13,1,1,0,0.651,0,1,0,0,135.888,139.494,136539,13,13,13,1
103,103,3,0,15,14,1,0,0,0.808,1,1,0,0,142.518,148.307,143326,14,14,14,1
103,103,3,0,16,15,1,1,1,0.548,1,1,0,0,154.314,158.595,154862,15,15,15,1
103,103,3,0,17,16,1,1,1,0.578,1,1,0,0,162.84,165.08,163418,16,16,16,1
103,103,3,0,18,17,1,0,1,0.58,0,1,0,0,167.781,173.937,168361,17,17,17,1
103,103,3,0,19,18,1,1,0,0.623,0,1,0,0,176.629,180.018,177252,18,18,18,1
103,103,3,0,20,19,1,1,0,0.323,0,1,0,0,184.972,191.066,185295,19,19,19,1
103,103,3,0,21,0,1,-2,-2,NaN,-1,0,1,0,195.008,0,NaN,0,0,0,0
103,103,3,0,22,1,1,1,1,0.412,1,0,0,0,202.44,205.958,202852,1,1,20,0
103,103,3,0,23,2,1,1,1,0.512,1,0,0,0,212.132,219.464,212644,2,2,21,0
103,103,3,0,24,3,1,0,0,1.053,1,0,0,0,226.043,229.594,227096,3,3,22,0
103,103,3,0,25,4,1,0,1,0.378,0,0,0,0,238.127,244.032,238505,4,4,23,0
103,103,3,0,26,5,1,1,0,0.603,0,0,0,0,249.733,252.349,250336,5,5,24,0
103,103,3,0,27,6,1,0,0,0.657,1,0,0,0,259.511,265.482,260168,6,6,25,0
103,103,3,0,28,7,1,0,1,0.837,0,0,0,0,268.358,271.856,269195,7,7,26,0
103,103,3,0,29,8,1,1,0,0.542,0,0,0,0,276.153,281.246,276695,8,8,27,0
103,103,3,0,30,9,1,0,0,1.029,1,0,0,0,284.587,288.746,285616,9,9,28,0
103,103,3,0,31,10,1,0,0,0.564,1,0,0,0,295.169,298.767,295733,10,10,29,0
103,103,3,0,32,11,1,1,1,0.5,1,0,0,0,304.287,307.39,304787,11,11,30,0
103,103,3,0,33,12,1,0,1,0.755,0,0,0,0,311.279,316.073,312034,12,12,31,0
103,103,3,0,34,13,1,1,0,0.734,0,0,0,0,320.287,323.323,321021,13,13,32,0
103,103,3,0,35,14,1,0,0,0.726,1,0,0,0,328.677,337.724,329403,14,14,33,0
103,103,3,0,36,15,1,0,1,0.83,0,0,0,0,340.421,343.814,341251,15,15,34,0
103,103,3,0,37,16,1,1,0,0.95,0,0,0,0,347.012,351.199,347962,16,16,35,0
103,103,3,0,38,17,1,1,1,0.903,1,0,0,0,354.439,359.748,355342,17,17,36,0
103,103,3,0,39,18,1,1,1,1.361,1,0,0,0,363.184,370.357,364545,18,18,37,0
103,103,3,0,40,19,1,1,1,0.776,1,0,0,0,374.721,377.208,375497,19,19,38,0
103,103,3,0,41,0,1,-2,-2,NaN,-1,1,1,0,381.305,0,NaN,0,0,0,1
103,103,3,0,42,1,1,1,0,0.763,0,1,0,0,387.299,393.478,388062,20,20,39,1
103,103,3,0,43,2,1,0,0,0.765,1,1,0,0,396.379,400.596,397144,21,21,40,1
103,103,3,0,44,3,1,1,1,0.616,1,1,0,0,407.909,410.386,408525,22,22,41,1
103,103,3,0,45,4,1,0,1,0.695,0,1,0,0,418.345,422.028,419040,23,23,42,1
103,103,3,0,46,5,1,1,0,0.504,0,1,0,0,429.677,432.022,430181,24,24,43,1
103,103,3,0,47,6,1,1,0,0.613,0,1,0,0,437.772,442.146,438385,25,25,44,1
103,103,3,0,48,7,1,0,0,0.824,1,1,0,0,445.436,449.139,446260,26,26,45,1
103,103,3,0,49,8,1,1,1,0.752,1,1,0,0,454.139,460.714,454891,27,27,46,1
103,103,3,0,50,9,1,1,1,0.631,1,1,0,0,469.973,474.962,470604,28,28,47,1
103,103,3,0,51,10,1,0,1,0.454,0,1,0,0,479.18,484.351,479634,29,29,48,1
103,103,3,0,52,11,1,1,0,0.393,0,1,0,0,491.493,497.216,491886,30,30,49,1
103,103,3,0,53,12,1,1,0,0.569,0,1,0,0,502.712,504.977,503281,31,31,50,1
103,103,3,0,54,13,1,0,0,0.713,1,1,0,0,508.244,514.93,508957,32,32,51,1
103,103,3,0,55,14,1,1,1,0.421,1,1,0,0,520.139,522.977,520560,33,33,52,1
103,103,3,0,56,15,1,1,1,0.932,1,1,0,0,526.103,529.296,527035,34,34,53,1
103,103,3,0,57,16,1,0,0,0.507,1,1,0,0,532.312,536.195,532819,35,35,54,1
103,103,3,0,58,17,1,0,1,0.38,0,1,0,0,542.911,546.842,543291,36,36,55,1
103,103,3,0,59,18,1,1,0,0.373,0,1,0,0,551.567,558.258,551940,37,37,56,1
103,103,3,0,60,19,1,0,0,0.641,1,1,0,0,563.606,569.652,564247,38,38,57,1
103,103,3,0,61,0,1,-2,-2,NaN,-1,0,1,0,573.461,0,NaN,0,0,0,0
103,103,3,0,62,1,1,1,1,0.375,1,0,0,0,584.547,588.776,584922,20,20,58,0
103,103,3,0,63,2,1,1,1,0.584,1,0,0,0,593.395,597.75,593979,21,21,59,0
103,103,3,0,64,3,1,1,0,0.66,0,0,0,0,601.162,606.452,601822,22,22,60,0
103,103,3,0,65,4,1,1,0,0.693,0,0,0,0,609.701,614.349,610394,23,23,61,0
103,103,3,0,66,5,1,1,0,0.468,0,0,0,0,617.048,621.398,617516,24,24,62,0
103,103,3,0,67,6,1,0,0,0.403,1,0,0,0,625.523,632.074,625926,25,25,63,0
103,103,3,0,68,7,1,1,1,1.013,1,0,0,0,637.042,642.486,638055,26,26,64,0
103,103,3,0,69,8,1,0,1,0.534,0,0,0,0,647.807,655.456,648341,27,27,65,0
103,103,3,0,70,9,1,0,0,0.508,1,0,0,0,660.92,664.318,661428,28,28,66,0
103,103,3,0,71,10,1,0,0,0.691,1,0,0,0,669.123,672.4,669814,29,29,67,0
103,103,3,0,72,11,1,0,1,0.559,0,0,0,0,679.306,684.435,679865,30,30,68,0
103,103,3,0,73,12,1,1,0,1.301,0,0,0,0,690.394,696.102,691695,31,31,69,0
103,103,3,0,74,13,1,1,0,0.684,0,0,0,0,701.491,706.874,702175,32,32,70,0
103,103,3,0,75,14,1,0,0,0.59,1,0,0,0,715.23,721.664,715820,33,33,71,0
103,103,3,0,76,15,1,1,1,0.552,1,0,0,0,726.317,732.258,726869,34,34,72,0
