code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing
122,122,22,0,18,17,1,1,1,0.74,1,1,0,0
122,122,22,0,19,18,1,0,1,0.656,0,1,0,0
122,122,22,0,20,19,1,1,0,0.656,0,1,0,0
122,122,22,0,21,0,1,-2,-2,NaN,-1,0,1,0
122,122,22,0,22,1,1,0,0,1.541,1,0,0,0
122,122,22,0,23,2,1,1,1,0.698,1,0,0,0
122,122,22,0,24,3,1,1,1,0.341,1,0,0,0
122,122,22,0,25,4,1,0,1,1.351,0,0,0,0
122,122,22,0,26,5,1,1,0,0.411,0,0,0,0
122,122,22,0,27,6,1,1,1,0.576,1,0,0,0
122,122,22,0,28,7,1,0,1,0.863,0,0,0,0
122,122,22,0,29,8,1,0,1,0.563,0,0,0,0
122,122,22,0,30,9,1,1,1,0.65,1,0,0,0
122,122,22,0,31,10,1,1,1,1.922,1,0,0,0
122,122,22,0,32,11,1,#NAME?,NaN,NaN,1,0,0,1
122,122,22,0,33,12,1,1,0,1.049,0,0,0,0
122,122,22,0,34,13,1,1,0,0.933,0,0,0,0
122,122,22,0,35,14,1,1,1,0.796,1,0,0,0
122,122,22,0,36,15,1,0,1,0.582,0,0,0,0
122,122,22,0,37,16,1,1,0,0.465,0,0,0,0
122,122,22,0,38,17,1,1,1,0.685,1,0,0,0
122,122,22,0,39,18,1,1,1,0.529,1,0,0,0
122,122,22,0,40,19,1,0,0,0.394,1,0,0,0
122,122,22,0,41,0,1,-2,-2,NaN,-1,1,1,0
122,122,22,0,42,1,1,1,0,0.65,0,1,0,0
122,122,22,0,43,2,1,0,0,0.867,1,1,0,0
122,122,22,0,44,3,1,1,1,1.245,1,1,0,0
122,122,22,0,45,4,1,1,0,0.639,0,1,0,0
122,122,22,0,46,5,1,1,0,0.594,0,1,0,0
122,122,22,0,47,6,1,0,0,0.91,1,1,0,0
122,122,22,0,48,7,1,1,1,0.624,1,1,0,0
122,122,22,0,49,8,1,1,0,0.641,0,1,0,0
122,122,22,0,50,9,1,0,0,0.798,1,1,0,0
122,122,22,0,51,10,1,0,0,0.581,1,1,0,0
122,122,22,0,52,11,1,0,0,0.489,1,1,0,0
122,122,22,0,53,12,1,0,0,0.68,1,1,0,0
122,122,22,0,54,13,1,0,0,0.417,1,1,0,0
122,122,22,0,55,14,1,0,0,0.502,1,1,0,0
122,122,22,0,56,15,1,1,1,1.661,1,1,0,0
122,122,22,0,57,16,1,0,0,0.874,1,1,0,0
122,122,22,0,58,17,1,1,1,0.999,1,1,0,0
122,122,22,0,59,18,1,0,1,0.496,0,1,0,0
122,122,22,0,60,19,1,1,0,0.334,0,1,0,0
122,122,22,0,61,0,1,-2,-2,NaN,-1,0,1,0
122,122,22,0,62,1,1,1,1,0.585,1,0,0,0
122,122,22,0,63,2,1,1,1,0.633,1,0,0,0
122,122,22,0,64,3,1,1,0,0.495,0,0,0,0
122,122,22,0,65,4,1,1,0,0.543,0,0,0,0
122,122,22,0,66,5,1,0,1,0.569,0,0,0,0
122,122,22,0,67,6,1,0,0,0.593,1,0,0,0
122,122,22,0,68,7,1,1,1,0.462,1,0,0,0
122,122,22,0,69,8,1,0,1,0.653,0,0,0,0
122,122,22,0,70,9,1,0,0,0.348,1,0,0,0
122,122,22,0,71,10,1,1,1,0.54,1,0,0,0
122,122,22,0,72,11,1,0,1,0.753,0,0,0,0
122,122,22,0,73,12,1,0,1,0.437,0,0,0,0
122,122,22,0,74,13,1,0,1,0.391,0,0,0,0
122,122,22,0,75,14,1,0,0,0.421,1,0,0,0
122,122,22,0,76,15,1,1,1,0.682,1,0,0,0
122,122,22,0,77,16,1,0,1,0.483,0,0,0,0
122,122,22,0,78,17,1,0,1,0.533,0,0,0,0
122,122,22,0,79,18,1,0,0,0.517,1,0,0,0
122,122,22,0,80,19,1,0,1,0.624,0,0,0,0
122,122,22,0,1,0,2,-2,-2,NaN,-1,1,1,0
122,122,22,0,2,1,2,0,1,1.749,0,1,0,0
122,122,22,0,3,2,2,1,1,0.717,1,1,0,0
122,122,22,0,4,3,2,0,1,1.345,0,1,0,0
122,122,22,0,5,4,2,1,0,0.402,0,1,0,0
122,122,22,0,6,5,2,0,1,0.477,0,1,0,0
122,122,22,0,7,6,2,1,0,0.524,0,1,0,0
122,122,22,0,8,7,2,1,1,0.485,1,1,0,0
122,122,22,0,9,8,2,0,1,0.981,0,1,0,0
122,122,22,0,10,9,2,1,0,0.672,0,1,0,0
122,122,22,0,11,10,2,1,0,0.515,0,1,0,0
122,122,22,0,12,11,2,0,0,0.606,1,1,0,0
122,122,22,0,13,12,2,1,1,0.569,1,1,0,0
122,122,22,0,14,13,2,1,1,0.851,1,1,0,0
122,122,22,0,15,14,2,0,1,0.406,0,1,0,0
122,122,22,0,16,15,2,1,0,0.681,0,1,0,0
122,122,22,0,17,16,2,0,0,0.606,1,1,0,0
122,122,22,0,18,17,2,1,1,0.632,1,1,0,0
122,122,22,0,19,18,2,0,1,0.412,0,1,0,0
122,122,22,0,20,19,2,0,1,0.933,0,1,0,0
122,122,22,0,21,0,2,-2,-2,NaN,-1,0,1,0
122,122,22,0,22,1,2,0,1,0.773,0,0,0,0
122,122,22,0,23,2,2,1,1,1.25,1,0,0,0
122,122,22,0,24,3,2,1,1,1.032,1,0,0,0
122,122,22,0,25,4,2,1,0,0.523,0,0,0,0
122,122,22,0,26,5,2,1,0,0.5,0,0,0,0
122,122,22,0,27,6,2,1,1,1.324,1,0,0,0
122,122,22,0,28,7,2,1,1,0.84,1,0,0,0
122,122,22,0,29,8,2,1,0,0.645,0,0,0,0
122,122,22,0,30,9,2,1,0,0.55,0,0,0,0
122,122,22,0,31,10,2,0,0,0.481,1,0,0,0
122,122,22,0,32,11,2,1,1,0.492,1,0,0,0
122,122,22,0,33,12,2,1,0,0.372,0,0,0,0
122,122,22,0,34,13,2,1,0,0.507,0,0,0,0
122,122,22,0,35,14,2,0,0,0.522,1,0,0,0
122,122,22,0,36,15,2,1,1,0.693,1,0,0,0
122,122,22,0,37,16,2,1,0,0.986,0,0,0,0
122,122,22,0,38,17,2,1,0,0.603,0,0,0,0
122,122,22,0,39,18,2,0,0,0.436,1,0,0,0
122,122,22,0,40,19,2,1,1,0.809,1,0,0,0
122,122,22,0,41,0,2,-2,-2,NaN,-1,1,1,0
122,122,22,0,42,1,2,0,1,0.719,0,1,0,0
122,122,22,0,43,2,2,1,0,0.971,0,1,0,0
122,122,22,0,44,3,2,1,1,1.146,1,1,0,0
122,122,22,0,45,4,2,0,1,0.621,0,1,0,0
122,122,22,0,46,5,2,1,0,0.533,0,1,0,0
122,122,22,0,47,6,2,0,0,1.032,1,1,0,0
122,122,22,0,48,7,2,1,1,0.66,1,1,0,0
122,122,22,0,49,8,2,0,1,0.44,0,1,0,0
122,122,22,0,50,9,2,1,0,0.727,0,1,0,0
122,122,22,0,51,10,2,1,1,0.643,1,1,0,0
122,122,22,0,52,11,2,0,0,0.836,1,1,0,0
122,122,22,0,53,12,2,0,0,0.5,1,1,0,0
122,122,22,0,54,13,2,0,0,1.225,1,1,0,0
122,122,22,0,55,14,2,1,1,0.582,1,1,0,0
122,122,22,0,56,15,2,1,1,0.5,1,1,0,0
122,122,22,0,57,16,2,0,1,0.632,0,1,0,0
122,122,22,0,58,17,2,1,0,1.142,0,1,0,0
122,122,22,0,59,18,2,0,1,0.905,0,1,0,0
122,122,22,0,60,19,2,0,1,0.896,0,1,0,0
122,122,22,0,61,0,2,-2,-2,NaN,-1,0,1,0
122,122,22,0,62,1,2,1,0,1.17,0,0,0,0
122,122,22,0,63,2,2,0,0,0.575,1,0,0,0
122,122,22,0,64,3,2,1,1,0.917,1,0,0,0
122,122,22,0,65,4,2,0,1,0.695,0,0,0,0
122,122,22,0,66,5,2,1,0,0.756,0,0,0,0
122,122,22,0,67,6,2,1,1,0.852,1,0,0,0
122,122,22,0,68,7,2,1,1,0.889,1,0,0,0
122,122,22,0,69,8,2,1,0,1.09,0,0,0,0
122,122,22,0,70,9,2,1,0,0.609,0,0,0,0
122,122,22,0,71,10,2,1,1,1.12,1,0,0,0
122,122,22,0,72,11,2,0,0,1.594,1,0,0,0
122,122,22,0,73,12,2,1,0,0.658,0,0,0,0
122,122,22,0,74,13,2,1,0,0.436,0,0,0,0
122,122,22,0,75,14,2,1,1,0.742,1,0,0,0
122,122,22,0,76,15,2,1,1,0.869,1,0,0,0
122,122,22,0,77,16,2,0,1,0.655,0,0,0,0
122,122,22,0,78,17,2,1,0,0.363,0,0,0,0
122,122,22,0,79,18,2,0,1,0.375,0,0,0,0
122,122,22,0,80,19,2,1,1,1.472,1,0,0,0
122,122,22,0,1,0,3,-2,-2,NaN,-1,1,1,0
122,122,22,0,2,1,3,0,0,1.726,1,1,0,0
122,122,22,0,3,2,3,0,0,1.154,1,1,0,0
122,122,22,0,4,3,3,0,0,0.724,1,1,0,0
122,122,22,0,5,4,3,0,0,0.761,1,1,0,0
122,122,22,0,6,5,3,0,0,0.37,1,1,0,0
122,122,22,0,7,6,3,1,1,0.483,1,1,0,0
122,122,22,0,8,7,3,0,1,0.555,0,1,0,0
122,122,22,0,9,8,3,1,0,0.421,0,1,0,0
122,122,22,0,10,9,3,1,0,0.432,0,1,0,0
122,122,22,0,11,10,3,0,0,0.502,1,1,0,0
122,122,22,0,12,11,3,0,0,1.619,1,1,0,0
122,122,22,0,13,12,3,1,1,0.514,1,1,0,0
122,122,22,0,14,13,3,1,1,0.823,1,1,0,0
122,122,22,0,15,14,3,0,1,0.63,0,1,0,0
122,122,22,0,16,15,3,1,0,0.662,0,1,0,0
122,122,22,0,17,16,3,0,0,0.6,1,1,0,0
122,122,22,0,18,17,3,1,1,0.475,1,1,0,0
122,122,22,0,19,18,3,0,1,0.72,0,1,0,0
122,122,22,0,20,19,3,1,0,0.519,0,1,0,0
122,122,22,0,21,0,3,-2,-2,NaN,-1,0,1,0
122,122,22,0,22,1,3,0,0,0.383,1,0,0,0
122,122,22,0,23,2,3,0,1,0.444,0,0,0,0
122,122,22,0,24,3,3,1,0,0.457,0,0,0,0
122,122,22,0,25,4,3,0,0,0.666,1,0,0,0
122,122,22,0,26,5,3,0,0,0.538,1,0,0,0
122,122,22,0,27,6,3,1,0,0.702,0,0,0,0
122,122,22,0,28,7,3,1,0,0.457,0,0,0,0
122,122,22,0,29,8,3,0,0,0.744,1,0,0,0
122,122,22,0,30,9,3,1,1,0.535,1,0,0,0
122,122,22,0,31,10,3,1,0,0.431,0,0,0,0
122,122,22,0,32,11,3,0,0,0.603,1,0,0,0
122,122,22,0,33,12,3,1,1,0.37,1,0,0,0
122,122,22,0,34,13,3,0,0,0.4,1,0,0,0
122,122,22,0,35,14,3,1,0,0.458,0,0,0,0
122,122,22,0,36,15,3,1,0,0.494,0,0,0,0
122,122,22,0,37,16,3,0,0,0.636,1,0,0,0
122,122,22,0,38,17,3,1,1,0.677,1,0,0,0
122,122,22,0,39,18,3,0,1,0.437,0,0,0,0
122,122,22,0,40,19,3,0,0,0.537,1,0,0,0
122,122,22,0,41,0,3,-2,-2,NaN,-1,1,1,0
122,122,22,0,42,1,3,1,1,0.992,1,1,0,0
122,122,22,0,43,2,3,0,1,0.641,0,1,0,0
122,122,22,0,44,3,3,1,0,1.391,0,1,0,0
122,122,22,0,45,4,3,1,1,0.502,1,1,0,0
122,122,22,0,46,5,3,0,1,0.42,0,1,0,0
122,122,22,0,47,6,3,1,0,0.349,0,1,0,0
122,122,22,0,48,7,3,0,1,0.757,0,1,0,0
122,122,22,0,49,8,3,1,0,0.532,0,1,0,0
122,122,22,0,50,9,3,1,1,0.487,1,1,0,0
122,122,22,0,51,10,3,1,1,0.44,1,1,0,0
122,122,22,0,52,11,3,0,1,0.47,0,1,0,0
122,122,22,0,53,12,3,1,0,0.477,0,1,0,0
122,122,22,0,54,13,3,0,1,0.483,0,1,0,0
122,122,22,0,55,14,3,0,1,0.626,0,1,0,0
122,122,22,0,56,15,3,#NAME?,NaN,NaN,0,1,0,1
122,122,22,0,57,16,3,1,0,0.316,0,1,0,0
122,122,22,0,58,17,3,0,0,0.428,1,1,0,0
122,122,22,0,59,18,3,1,1,0.519,1,1,0,0
122,122,22,0,60,19,3,0,1,1.063,0,1,0,0
122,122,22,0,61,0,3,-2,-2,NaN,-1,0,1,0
122,122,22,0,62,1,3,1,1,1.621,1,0,0,0
122,122,22,0,63,2,3,1,1,0.659,1,0,0,0
122,122,22,0,64,3,3,1,0,1.787,0,0,0,0
122,122,22,0,65,4,3,0,0,0.74,1,0,0,0
122,122,22,0,66,5,3,0,1,1.241,0,0,0,0
122,122,22,0,67,6,3,1,0,0.464,0,0,0,0
122,122,22,0,68,7,3,0,0,0.491,1,0,0,0
122,122,22,0,69,8,3,1,1,0.879,1,0,0,0
122,122,22,0,70,9,3,1,1,0.583,1,0,0,0
122,122,22,0,71,10,3,0,0,0.319,1,0,0,0
122,122,22,0,72,11,3,1,0,0.37,0,0,0,0
122,122,22,0,73,12,3,1,0,0.605,0,0,0,0
122,122,22,0,74,13,3,1,1,0.444,1,0,0,0
122,122,22,0,75,14,3,1,1,0.722,1,0,0,0
122,122,22,0,76,15,3,1,1,0.533,1,0,0,0
122,122,22,0,77,16,3,0,0,0.567,1,0,0,0
122,122,22,0,78,17,3,1,0,0.589,0,0,0,0
122,122,22,0,79,18,3,0,0,0.632,1,0,0,0
122,122,22,0,80,19,3,0,1,0.877,0,0,0,0
123,123,23,0,1,0,1,-2,-2,NaN,-1,1,1,0
123,123,23,0,2,1,1,#NAME?,NaN,NaN,0,1,0,1
123,123,23,0,3,2,1,0,1,0.581,0,1,0,0
123,123,23,0,4,3,1,0,0,0.723,1,1,0,0
123,123,23,0,5,4,1,1,0,0.537,0,1,0,0
123,123,23,0,6,5,1,1,1,0.876,1,1,0,0
123,123,23,0,7,6,1,1,1,0.55,1,1,0,0
123,123,23,0,8,7,1,1,0,0.71,0,1,0,0
123,123,23,0,9,8,1,0,0,1.364,1,1,0,0
123,123,23,0,10,9,1,0,1,1.136,0,1,0,0
123,123,23,0,11,10,1,0,1,0.833,0,1,0,0
123,123,23,0,12,11,1,0,1,0.918,0,1,0,0
123,123,23,0,13,12,1,1,0,0.728,0,1,0,0
123,123,23,0,14,13,1,1,0,1.002,0,1,0,0
123,123,23,0,15,14,1,0,0,1.056,1,1,0,0
123,123,23,0,16,15,1,1,1,0.793,1,1,0,0
123,123,23,0,17,16,1,1,1,0.65,1,1,0,0
123,123,23,0,18,17,1,1,0,1.492,0,1,0,0
123,123,23,0,19,18,1,1,0,1.381,0,1,0,0
123,123,23,0,20,19,1,1,1,0.53,1,1,0,0
123,123,23,0,21,0,1,-2,-2,NaN,-1,0,1,0
123,123,23,0,22,1,1,1,1,1.171,1,0,0,0
123,123,23,0,23,2,1,0,0,0.849,1,0,0,0
123,123,23,0,24,3,1,1,1,0.798,1,0,0,0
123,123,23,0,25,4,1,1,0,1.311,0,0,0,0
123,123,23,0,26,5,1,0,1,1.083,0,0,0,0
123,123,23,0,27,6,1,0,0,1.748,1,0,0,0
123,123,23,0,28,7,1,1,0,1.525,0,0,0,0
123,123,23,0,29,8,1,0,1,0.639,0,0,0,0
123,123,23,0,30,9,1,0,0,1.222,1,0,0,0
123,123,23,0,31,10,1,1,1,1.101,1,0,0,0
123,123,23,0,32,11,1,#NAME?,NaN,NaN,1,0,0,1
123,123,23,0,33,12,1,1,0,0.56,0,0,0,0
123,123,23,0,34,13,1,0,1,1.038,0,0,0,0
123,123,23,0,35,14,1,0,0,1.168,1,0,0,0
123,123,23,0,36,15,1,1,0,1.584,0,0,0,0
123,123,23,0,37,16,1,0,1,0.608,0,0,0,0
123,123,23,0,38,17,1,1,1,1.826,1,0,0,0
123,123,23,0,39,18,1,1,1,1.233,1,0,0,0
123,123,23,0,40,19,1,0,0,1.237,1,0,0,0
123,123,23,0,41,0,1,-2,-2,NaN,-1,1,1,0
123,123,23,0,42,1,1,0,1,0.386,0,1,0,0
123,123,23,0,43,2,1,0,1,0.944,0,1,0,0
123,123,23,0,44,3,1,1,1,1.676,1,1,0,0
123,123,23,0,45,4,1,1,0,1.164,0,1,0,0
123,123,23,0,46,5,1,0,1,1.474,0,1,0,0
123,123,23,0,47,6,1,1,0,0.42,0,1,0,0
123,123,23,0,48,7,1,1,0,1.586,0,1,0,0
123,123,23,0,49,8,1,1,1,0.625,1,1,0,0
123,123,23,0,50,9,1,1,0,0.986,0,1,0,0
123,123,23,0,51,10,1,1,1,1.269,1,1,0,0
123,123,23,0,52,11,1,1,1,0.787,1,1,0,0
123,123,23,0,53,12,1,1,0,1.094,0,1,0,0
123,123,23,0,54,13,1,1,1,1.342,1,1,0,0
123,123,23,0,55,14,1,1,0,1.36,0,1,0,0
123,123,23,0,56,15,1,1,1,0.681,1,1,0,0
123,123,23,0,57,16,1,1,1,0.798,1,1,0,0
123,123,23,0,58,17,1,0,1,1.229,0,1,0,0
123,123,23,0,59,18,1,1,0,1.117,0,1,0,0
123,123,23,0,60,19,1,0,0,1.033,1,1,0,0
123,123,23,0,61,0,1,-2,-2,NaN,-1,0,1,0
123,123,23,0,62,1,1,1,1,0.713,1,0,0,0
123,123,23,0,63,2,1,1,1,0.645,1,0,0,0
123,123,23,0,64,3,1,1,0,1.175,0,0,0,0
123,123,23,0,65,4,1,1,0,1.45,0,0,0,0
123,123,23,0,66,5,1,1,0,1.136,0,0,0,0
123,123,23,0,67,6,1,1,1,0.415,1,0,0,0
123,123,23,0,68,7,1,1,1,0.91,1,0,0,0
123,123,23,0,69,8,1,1,0,1.389,0,0,0,0
123,123,23,0,70,9,1,0,0,0.585,1,0,0,0
123,123,23,0,71,10,1,0,0,1.108,1,0,0,0
123,123,23,0,72,11,1,1,0,1.002,0,0,0,0
123,123,23,0,73,12,1,1,0,0.785,0,0,0,0
123,123,23,0,74,13,1,0,1,0.5,0,0,0,0
123,123,23,0,75,14,1,0,0,1.264,1,0,0,0
123,123,23,0,76,15,1,0,0,0.883,1,0,0,0
123,123,23,0,77,16,1,0,1,1.418,0,0,0,0
123,123,23,0,78,17,1,0,1,1.036,0,0,0,0
123,123,23,0,79,18,1,1,1,0.405,1,0,0,0
123,123,23,0,80,19,1,1,0,1.351,0,0,0,0
123,123,23,0,1,0,2,-2,-2,NaN,-1,1,1,0
123,123,23,0,2,1,2,1,0,1.674,0,1,0,0
123,123,23,0,3,2,2,1,1,1.421,1,1,0,0
123,123,23,0,4,3,2,0,1,0.948,0,1,0,0
123,123,23,0,5,4,2,1,0,1.22,0,1,0,0
123,123,23,0,6,5,2,0,1,0.751,0,1,0,0
123,123,23,0,7,6,2,1,0,1.443,0,1,0,0
123,123,23,0,8,7,2,1,1,1.255,1,1,0,0
123,123,23,0,9,8,2,0,1,0.941,0,1,0,0
123,123,23,0,10,9,2,0,1,0.57,0,1,0,0
123,123,23,0,11,10,2,1,0,0.649,0,1,0,0
123,123,23,0,12,11,2,#NAME?,NaN,NaN,0,1,0,1
123,123,23,0,13,12,2,0,1,0.919,0,1,0,0
123,123,23,0,14,13,2,0,1,0.931,0,1,0,0
123,123,23,0,15,14,2,1,0,1.313,0,1,0,0
123,123,23,0,16,15,2,1,0,1.623,0,1,0,0
123,123,23,0,17,16,2,0,0,1.882,1,1,0,0
123,123,23,0,18,17,2,1,1,1.36,1,1,0,0
123,123,23,0,19,18,2,0,1,1.335,0,1,0,0
123,123,23,0,20,19,2,1,0,0.718,0,1,0,0
123,123,23,0,21,0,2,-2,-2,NaN,-1,0,1,0
123,123,23,0,22,1,2,0,1,0.502,0,0,0,0
123,123,23,0,23,2,2,0,0,0.5,1,0,0,0
123,123,23,0,24,3,2,0,0,1.075,1,0,0,0
123,123,23,0,25,4,2,0,1,0.413,0,0,0,0
123,123,23,0,26,5,2,0,1,1.67,0,0,0,0
123,123,23,0,27,6,2,0,0,0.781,1,0,0,0
123,123,23,0,28,7,2,0,0,0.852,1,0,0,0
123,123,23,0,29,8,2,#NAME?,NaN,NaN,0,0,0,1
123,123,23,0,30,9,2,0,1,0.445,0,0,0,0
123,123,23,0,31,10,2,1,1,0.669,1,0,0,0
123,123,23,0,32,11,2,0,0,1.948,1,0,0,0
123,123,23,0,33,12,2,1,0,0.698,0,0,0,0
123,123,23,0,34,13,2,0,1,0.686,0,0,0,0
123,123,23,0,35,14,2,0,0,0.636,1,0,0,0
123,123,23,0,36,15,2,0,0,0.52,1,0,0,0
123,123,23,0,37,16,2,0,1,1.092,0,0,0,0
123,123,23,0,38,17,2,0,1,0.682,0,0,0,0
123,123,23,0,39,18,2,0,0,0.845,1,0,0,0
123,123,23,0,40,19,2,0,0,0.65,1,0,0,0
123,123,23,0,41,0,2,-2,-2,NaN,-1,1,1,0
123,123,23,0,42,1,2,0,0,0.544,1,1,0,0
123,123,23,0,43,2,2,0,0,0.807,1,1,0,0
123,123,23,0,44,3,2,0,0,0.584,1,1,0,0
123,123,23,0,45,4,2,1,1,1.04,1,1,0,0
123,123,23,0,46,5,2,0,0,0.759,1,1,0,0
123,123,23,0,47,6,2,1,1,0.777,1,1,0,0
123,123,23,0,48,7,2,0,1,1.738,0,1,0,0
123,123,23,0,49,8,2,1,0,1.759,0,1,0,0
123,123,23,0,50,9,2,1,0,0.452,0,1,0,0
123,123,23,0,51,10,2,0,0,0.768,1,1,0,0
123,123,23,0,52,11,2,0,0,1.462,1,1,0,0
123,123,23,0,53,12,2,1,1,0.629,1,1,0,0
123,123,23,0,54,13,2,0,0,1.392,1,1,0,0
123,123,23,0,55,14,2,1,1,0.739,1,1,0,0
123,123,23,0,56,15,2,1,1,1.966,1,1,0,0
123,123,23,0,57,16,2,0,1,1.298,0,1,0,0
123,123,23,0,58,17,2,1,0,0.723,0,1,0,0
123,123,23,0,59,18,2,1,0,0.569,0,1,0,0
123,123,23,0,60,19,2,0,0,0.803,1,1,0,0
123,123,23,0,61,0,2,-2,-2,NaN,-1,0,1,0
123,123,23,0,62,1,2,1,0,0.941,0,0,0,0
123,123,23,0,63,2,2,1,1,0.748,1,0,0,0
123,123,23,0,64,3,2,1,1,0.976,1,0,0,0
123,123,23,0,65,4,2,1,0,0.778,0,0,0,0
123,123,23,0,66,5,2,1,0,0.573,0,0,0,0
123,123,23,0,67,6,2,1,1,0.734,1,0,0,0
123,123,23,0,68,7,2,1,1,0.965,1,0,0,0
123,123,23,0,69,8,2,1,0,1.232,0,0,0,0
123,123,23,0,70,9,2,1,0,0.836,0,0,0,0
123,123,23,0,71,10,2,1,1,1.077,1,0,0,0
123,123,23,0,72,11,2,0,0,1.971,1,0,0,0
123,123,23,0,73,12,2,0,1,0.577,0,0,0,0
123,123,23,0,74,13,2,0,1,1.063,0,0,0,0
123,123,23,0,75,14,2,1,1,0.59,1,0,0,0
123,123,23,0,76,15,2,0,0,1.189,1,0,0,0
123,123,23,0,77,16,2,0,1,0.66,0,0,0,0
123,123,23,0,78,17,2,0,1,1.139,0,0,0,0
123,123,23,0,79,18,2,0,1,1.372,0,0,0,0
123,123,23,0,80,19,2,0,0,0.611,1,0,0,0
123,123,23,0,1,0,3,-2,-2,NaN,-1,1,1,0
123,123,23,0,2,1,3,0,0,1.247,1,1,0,0
123,123,23,0,3,2,3,0,0,1.127,1,1,0,0
123,123,23,0,4,3,3,1,1,0.509,1,1,0,0
123,123,23,0,5,4,3,0,1,0.916,0,1,0,0
123,123,23,0,6,5,3,1,0,0.707,0,1,0,0
123,123,23,0,7,6,3,1,0,0.82,0,1,0,0
123,123,23,0,8,7,3,0,0,0.572,1,1,0,0
123,123,23,0,9,8,3,1,1,0.452,1,1,0,0
123,123,23,0,10,9,3,0,1,1.071,0,1,0,0
123,123,23,0,11,10,3,1,0,0.734,0,1,0,0
123,123,23,0,12,11,3,1,0,1.045,0,1,0,0
123,123,23,0,13,12,3,1,1,0.628,1,1,0,0
123,123,23,0,14,13,3,1,0,0.917,0,1,0,0
123,123,23,0,15,14,3,1,1,1.541,1,1,0,0
123,123,23,0,16,15,3,0,0,1.814,1,1,0,0
123,123,23,0,17,16,3,1,1,1.086,1,1,0,0
123,123,23,0,18,17,3,1,0,0.983,0,1,0,0
123,123,23,0,19,18,3,#NAME?,NaN,NaN,1,1,0,1
123,123,23,0,20,19,3,1,0,0.663,0,1,0,0
123,123,23,0,21,0,3,-2,-2,NaN,-1,0,1,0
123,123,23,0,22,1,3,1,1,0.979,1,0,0,0
123,123,23,0,23,2,3,1,0,0.671,0,0,0,0
123,123,23,0,24,3,3,0,1,0.598,0,0,0,0
123,123,23,0,25,4,3,0,0,0.568,1,0,0,0
123,123,23,0,26,5,3,0,0,0.84,1,0,0,0
123,123,23,0,27,6,3,0,1,0.43,0,0,0,0
123,123,23,0,28,7,3,0,1,0.53,0,0,0,0
123,123,23,0,29,8,3,1,1,0.59,1,0,0,0
123,123,23,0,30,9,3,0,0,1.262,1,0,0,0
123,123,23,0,31,10,3,0,1,0.733,0,0,0,0
123,123,23,0,32,11,3,1,1,0.524,1,0,0,0
123,123,23,0,33,12,3,1,1,0.456,1,0,0,0
123,123,23,0,34,13,3,0,0,1.079,1,0,0,0
123,123,23,0,35,14,3,0,1,0.676,0,0,0,0
123,123,23,0,36,15,3,0,1,0.879,0,0,0,0
123,123,23,0,37,16,3,1,1,1.237,1,0,0,0
123,123,23,0,38,17,3,1,1,0.766,1,0,0,0
123,123,23,0,39,18,3,1,0,0.805,0,0,0,0
123,123,23,0,40,19,3,1,1,0.541,1,0,0,0
123,123,23,0,41,0,3,-2,-2,NaN,-1,1,1,0
123,123,23,0,42,1,3,0,0,0.555,1,1,0,0
123,123,23,0,43,2,3,0,0,0.557,1,1,0,0
123,123,23,0,44,3,3,1,1,0.516,1,1,0,0
123,123,23,0,45,4,3,1,1,1.509,1,1,0,0
123,123,23,0,46,5,3,1,0,1.003,0,1,0,0
123,123,23,0,47,6,3,0,0,0.464,1,1,0,0
123,123,23,0,48,7,3,1,1,0.76,1,1,0,0
123,123,23,0,49,8,3,0,0,0.789,1,1,0,0
123,123,23,0,50,9,3,0,0,0.607,1,1,0,0
123,123,23,0,51,10,3,1,1,0.404,1,1,0,0
123,123,23,0,52,11,3,0,1,1.76,0,1,0,0
123,123,23,0,53,12,3,1,0,0.522,0,1,0,0
123,123,23,0,54,13,3,0,0,0.534,1,1,0,0
123,123,23,0,55,14,3,0,0,0.777,1,1,0,0
123,123,23,0,56,15,3,1,1,0.496,1,1,0,0
123,123,23,0,57,16,3,1,1,0.884,1,1,0,0
123,123,23,0,58,17,3,1,1,1.02,1,1,0,0
123,123,23,0,59,18,3,1,0,0.555,0,1,0,0
123,123,23,0,60,19,3,0,1,0.517,0,1,0,0
123,123,23,0,61,0,3,-2,-2,NaN,-1,0,1,0
123,123,23,0,62,1,3,1,1,0.839,1,0,0,0
123,123,23,0,63,2,3,0,0,0.714,1,0,0,0
123,123,23,0,64,3,3,0,1,0.465,0,0,0,0
123,123,23,0,65,4,3,0,0,1.707,1,0,0,0
123,123,23,0,66,5,3,0,1,0.474,0,0,0,0
123,123,23,0,67,6,3,0,1,0.416,0,0,0,0
123,123,23,0,68,7,3,0,0,1.42,1,0,0,0
123,123,23,0,69,8,3,1,1,0.521,1,0,0,0
123,123,23,0,70,9,3,1,1,0.499,1,0,0,0
123,123,23,0,71,10,3,1,1,1.001,1,0,0,0
123,123,23,0,72,11,3,1,0,0.997,0,0,0,0
123,123,23,0,73,12,3,1,0,0.431,0,0,0,0
123,123,23,0,74,13,3,0,0,1.08,1,0,0,0
123,123,23,0,75,14,3,0,0,1.353,1,0,0,0
123,123,23,0,76,15,3,1,1,0.478,1,0,0,0
123,123,23,0,77,16,3,1,1,0.423,1,0,0,0
123,123,23,0,78,17,3,0,1,0.493,0,0,0,0
